group,seed,w_name,w_kind,w_motion,w_stability,w_energy,selected_beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,J_motion,J_stability,J_energy,regret_motion,regret_stability,regret_energy,selection_score,selection_max_term,selection_weighted_sum_term,pareto_count
rough,15,wg_m060_s040_e000,simplex_grid,0.6,0.4,0.0,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.13357670966840973,0.13138834128465485,0.21883683837548834,11
rough,15,wg_m060_s020_e020,simplex_grid,0.6,0.2,0.2,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.0989941531530156,0.09649774898582573,0.24964041671898662,11
rough,15,wg_m060_s000_e040,simplex_grid,0.6,0.0,0.4,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.10375638555318287,0.10272909460711174,0.10272909460711174,11
rough,15,wg_m040_s060_e000,simplex_grid,0.4,0.6,0.0,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.19963632702685763,0.19708251192698226,0.2553815099875379,11
rough,15,wg_m040_s040_e020,simplex_grid,0.4,0.4,0.2,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.13425019216796522,0.13138834128465485,0.28618508833103623,11
rough,15,wg_m040_s020_e040,simplex_grid,0.4,0.2,0.4,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.11883651661357011,0.11698183760678815,0.185467900678196,11
rough,15,wg_m040_s000_e060,simplex_grid,0.4,0.0,0.6,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.06917092370212191,0.06848606307140784,0.06848606307140784,11
rough,15,wg_m020_s080_e000,simplex_grid,0.2,0.8,0.0,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,4.495297183249339,0.4394966012152416,153.784242345689,0.8332261322261827,0.09466206974117049,1.0,0.16906897526761827,0.16664522644523655,0.24237488223817294,11
rough,15,wg_m020_s060_e020,simplex_grid,0.2,0.6,0.2,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,4.486830762380952,0.44011411366541975,152.57222796890807,0.6645475828543229,0.2196425585864936,0.5471811701558027,0.13665082942840379,0.13290951657086458,0.3741312857539213,11
rough,15,wg_m020_s040_e040,simplex_grid,0.2,0.4,0.4,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.19653083135451732,0.19299549797165147,0.3535333382865842,11
rough,15,wg_m020_s020_e060,simplex_grid,0.2,0.2,0.6,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.11849408629821308,0.11698183760678815,0.15122486914249206,11
rough,15,wg_m020_s000_e080,simplex_grid,0.2,0.0,0.8,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.034585461851060956,0.03424303153570392,0.03424303153570392,11
rough,15,wg_m000_s100_e000,simplex_grid,0.0,1.0,0.0,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.503668003129401,0.4390288881572686,152.21766341880416,1.0,0.0,0.4147128531472965,0.0,0.0,0.0,11
rough,15,wg_m000_s080_e020,simplex_grid,0.0,0.8,0.2,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.503668003129401,0.4390288881572686,152.21766341880416,1.0,0.0,0.4147128531472965,0.0837719963357539,0.08294257062945931,0.08294257062945931,11
rough,15,wg_m000_s060_e040,simplex_grid,0.0,0.6,0.4,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.503668003129401,0.4390288881572686,152.21766341880416,1.0,0.0,0.4147128531472965,0.1675439926715078,0.16588514125891862,0.16588514125891862,11
rough,15,wg_m000_s040_e060,simplex_grid,0.0,0.4,0.6,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.23630331196571208,0.2339636752135763,0.2339636752135763,11
rough,15,wg_m000_s020_e080,simplex_grid,0.0,0.2,0.8,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.11815165598285604,0.11698183760678815,0.11698183760678815,11
rough,15,wg_m000_s000_e100,simplex_grid,0.0,0.0,1.0,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.0,0.0,0.0,11
rough,15,w_balanced,canonical,0.3333333333333333,0.3333333333333333,0.3333333333333333,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,4.4607908189180385,0.4406518202105258,152.39907229543368,0.14574749515138913,0.3284708532116371,0.48248874492912863,0.16401860528735004,0.16082958164304287,0.3189023644307183,11
rough,15,w_motion,canonical,0.7,0.15,0.15,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,4.453475368085315,0.44164200180248164,152.39428454563986,0.0,0.5288771435991076,0.4807000010818959,0.08084593725688764,0.07933157153986614,0.15143657170215052,11
rough,15,w_stability,canonical,0.15,0.7,0.15,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,4.503668003129401,0.4390288881572686,152.21766341880416,1.0,0.0,0.4147128531472965,0.15212206927972094,0.15,0.21220692797209445,11
rough,15,w_energy,canonical,0.15,0.15,0.7,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,4.462069108008689,0.44191884889571287,151.10764345690615,0.17121515767851958,0.5849091880339408,0.0,0.08887056472365981,0.08773637820509111,0.11341865185686906,11
