action_name,preference_score_seed,run_dir,schema,source_dataset,source_path,world_name
trot_mid,-1.4997895037392193,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,-1.6884560111572868,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,-3.0018504251885445,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep005,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_mid/ep005/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,4.211923614112975,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,4.194662859116572,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,4.746109474582826,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,-2.066381470357903,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,5.728249001841491,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,5.622587255522404,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep005,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/sponge/tracer_sponge_firm_flat/trot_soft_mid_clear/ep005/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_mid,8.50724105237894,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_mid/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_mid/ep000/ppo_policy_episode_result_v0.json,stairs_single
trot_mid,1.6723687077750917,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_mid/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_mid/ep001/ppo_policy_episode_result_v0.json,stairs_single
trot_mid,6.693019234131605,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_mid/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_mid/ep002/ppo_policy_episode_result_v0.json,stairs_single
trot_mid,8.685337114887066,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_mid/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_mid/ep003/ppo_policy_episode_result_v0.json,stairs_single
trot_mid,2.6799441875913614,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_mid/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_mid/ep004/ppo_policy_episode_result_v0.json,stairs_single
trot_solid_fast,8.069538334709513,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_solid_fast/ep000,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_solid_fast/ep000/ppo_policy_episode_result_v0.json,stairs_single
trot_solid_fast,2.464760799805121,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_solid_fast/ep001,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_solid_fast/ep001/ppo_policy_episode_result_v0.json,stairs_single
trot_solid_fast,7.805926691445963,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_solid_fast/ep002,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_solid_fast/ep002/ppo_policy_episode_result_v0.json,stairs_single
trot_solid_fast,9.235699738004804,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_solid_fast/ep003,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_solid_fast/ep003/ppo_policy_episode_result_v0.json,stairs_single
trot_solid_fast,7.902199247591641,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_solid_fast/ep004,phase_b_training_rollout_row_v1,data/phase_b_training_pipeline_v5_merged_balanced,artifacts/phase_b_training_campaign_v5_balanced_explore/stairs/stairs_single/trot_solid_fast/ep004/ppo_policy_episode_result_v0.json,stairs_single
sponge_probe_crawlish,5.352179917907671,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_probe_crawlish/ep000,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_probe_crawlish/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_probe_crawlish,-0.33783930358582587,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_probe_crawlish/ep001,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_probe_crawlish/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_probe_crawlish,-2.338746873632371,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_probe_crawlish/ep002,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_probe_crawlish/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_probe_crawlish,-0.826575812880996,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_probe_crawlish/ep003,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_probe_crawlish/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_probe_crawlish,-0.266116536350987,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_probe_crawlish/ep004,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_probe_crawlish/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,-0.4156143694717049,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep000,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,-1.3772538234584257,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep001,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,4.849198965378895,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep002,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,5.071238883831024,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep003,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,5.158078131035625,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep004,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8_anchor_mix_top3,-1.0509532786224514,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep000,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8_anchor_mix_top3,0.36082554312600074,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep001,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8_anchor_mix_top3,0.2912580522389277,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep002,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8_anchor_mix_top3,-1.1683031048742278,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep003,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8_anchor_mix_top3,-1.210404675092075,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep004,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,8.677721176114861,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/trot_soft_mid_clear/ep000,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/trot_soft_mid_clear/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,-1.816461083212083,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/trot_soft_mid_clear/ep001,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/trot_soft_mid_clear/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,-0.9934509963175696,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/trot_soft_mid_clear/ep002,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/trot_soft_mid_clear/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,-1.1383716496975824,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/trot_soft_mid_clear/ep003,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/trot_soft_mid_clear/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
trot_soft_mid_clear,-0.6867219256856805,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/trot_soft_mid_clear/ep004,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8_eval,artifacts/phase_b_anchor_mixture_v8_eval/tracer_sponge_firm_flat/trot_soft_mid_clear/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,-1.5762751958939185,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep000,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,-0.3989482247701419,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep001,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,4.074700597721663,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep002,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,5.250710796884132,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep003,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_reach_then_brake,5.2527754313296615,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep004,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_reach_then_brake/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8_anchor_mix_top3,-1.4192367258173926,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep000,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8_anchor_mix_top3,4.87742762509131,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep001,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8_anchor_mix_top3,4.314598440862672,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep002,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8_anchor_mix_top3,4.061874344645515,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep003,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8_anchor_mix_top3,5.430034734486042,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep004,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8_anchor_mix_top3/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_probe_reach_fast,-0.662640048491732,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_probe_reach_fast/ep000,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_probe_reach_fast/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_probe_reach_fast,5.849131288563211,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_probe_reach_fast/ep001,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_probe_reach_fast/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_probe_reach_fast,3.8579211744003614,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_probe_reach_fast/ep002,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_probe_reach_fast/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_probe_reach_fast,3.944699174186409,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_probe_reach_fast/ep003,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_probe_reach_fast/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_probe_reach_fast,5.45965199119528,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_probe_reach_fast/ep004,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_probe_reach_fast/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_bias,5.346093170949059,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias/ep000,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_bias,-0.42975864655017015,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias/ep001,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_bias,6.6360854959724564,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias/ep002,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_bias,-1.005134724090031,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias/ep003,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_bias,4.176447284498225,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias/ep004,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_bias_fast,4.224276846922876,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias_fast/ep000,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias_fast/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_bias_fast,5.185838338044182,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias_fast/ep001,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias_fast/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_bias_fast,5.067026423989146,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias_fast/ep002,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias_fast/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_bias_fast,4.804874079561969,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias_fast/ep003,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias_fast/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_bias_fast,5.703476809023014,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias_fast/ep004,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_bias_fast/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_stabilized,5.080370959338846,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_stabilized/ep000,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_stabilized/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_stabilized,-0.4278540712533641,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_stabilized/ep001,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_stabilized/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
sponge_v8b_reach_stabilized,4.041948500946438,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_stabilized/ep002,phase_b_training_rollout_row_v1,data/phase_b_anchor_mixture_v8b_sweep_eval,artifacts/phase_b_anchor_mixture_v8b_sweep_eval/tracer_sponge_firm_flat/sponge_v8b_reach_stabilized/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat
